cuce,numero,codigo_unspsc,objeto_de_gasto,descripcion_del_bien_o_servicio,unidad_de_medida,cantidad,precio_referencial_unitario,precio_referencial_total,nombre_o_razon_social_del_proponente_adjudicado,precio_unitario_adjudicado,total_adjudicado,cantidad_recepcionada,precio_unitario_real,monto_real_ejecutado,estado,cronograma
20-1326-00-1083072-1-1,17,4217000,34200,"GUANTES DE NITRILO TALLAS S,M,L",CAJA,1800,1500,2700,TERRAZAS RIVAS MIGUEL ANGEL,830,1494,180,830,1494,Contratado,
20-1326-00-1083072-1-1,18,4228000,39100,VIRKONS VIRUSIDA,UNIDAD,1000,1300,1300,,,,,,,No se presentaron proponentes,
20-1326-00-1083072-1-1,19,4213000,33200,MAMELUCOS DESCARTABLE TALLA S/M/L/XL,UNIDAD,20000,800,16000,SCHULMEYER VALENCIA TROY ENRRIQUE,750,15000,2000,750,15000,Contratado,
20-1326-00-1083072-1-1,20,4217000,34500,CONSERVADORES DE PLASTOFORMOS PEQUEÑOS DE 7 LITROS,UNIDAD,10000,300,3000,SCHULMEYER VALENCIA TROY ENRRIQUE,300,3000,1000,300,3000,Contratado,
20-0046-00-1040191-0-E,1,4219000,43400,SOPORTE RODANTE PARA SUERO CROMADO,PIEZA,120,,,TERRAZAS RIVAS MIGUEL ANGEL,245,29400,120,245,29400,Contratado,Cronograma
20-0046-00-1040191-0-E,2,4218000,33300,GUANTES DE LATEX M,CAJA,1000,,,TERRAZAS RIVAS MIGUEL ANGEL,45,45000,1000,45,45000,Contratado,Cronograma
20-0046-00-1040191-0-E,3,4217000,34500,BASURERO CON TAPA BAIBEN,PIEZA,30,,,TERRAZAS RIVAS MIGUEL ANGEL,380,11400,30,380,11400,Contratado,Cronograma
20-0046-00-1040191-0-E,4,4218000,33300,GORRO QUIRURGICO,CAJA,2000,,,TERRAZAS RIVAS MIGUEL ANGEL,78.4,156800,2000,78.4,156800,Contratado,Cronograma
20-0046-00-1040191-0-E,5,4218000,33300,"GUANTES QUIRÚRGICOS (ESTÉRILES 7,71/2,8,81/2",SOBRE,6000,,,TERRAZAS RIVAS MIGUEL ANGEL,2,12000,6000,2,12000,Contratado,Cronograma
20-0046-00-1040191-0-E,6,4218000,33300,GUANTES DE LATEX L,CAJA,2000,,,TERRAZAS RIVAS MIGUEL ANGEL,45,90000,2000,45,90000,Contratado,Cronograma
20-0046-00-1040191-0-E,7,4218000,33300,GUANTES DE LATEX XS,CAJA,1000,,,TERRAZAS RIVAS MIGUEL ANGEL,45,45000,1000,45,45000,Contratado,Cronograma
20-0046-00-1040191-0-E,8,4218000,33300,GUANTES DE LATEX S,CAJA,1000,,,TERRAZAS RIVAS MIGUEL ANGEL,45,45000,1000,45,45000,Contratado,Cronograma
20-0046-00-1040191-0-E,9,4218000,33300,"GUANTES DE LATEX (S,M,L)",PAR,12000,,,TERRAZAS RIVAS MIGUEL ANGEL,1,12000,12000,1,12000,Contratado,Cronograma
20-0902-39-1039634-0-E,1,4213000,39400,BARBIJO DESCARTABLE TRIPLE CAPA CON LIGA,PZA,20000,,,BOLAÑOS CACHICATARI VIRGINIA,1.6,32000,20000,1.6,32000,Contratado,Cronograma
20-1909-00-1062244-1-1,1,5019000,31150,"ADQUISICION DE INSUMOS ALIMENTICIOS PARA LA ATENCION DE LAS FAMILIAS EN ESTADO DE NECESIDAD Y GRUPOS VULNERABLES DEL SECTOR CAMPESINO DEL MUNICIPIO DE SAN LORENZO, QUE GUARDAN CUARENTENA DINAMICA COND",GLOBAL,1,419730,419730,MELGAR JALDIN ALFONSO,414975,414975,1,414975,414975,Contratado,Cronograma 0
20-0313-00-1042877-0-E,1,5110000,34200,BARBIJOS DESECHABLES,CAJA,121,,,PEREZ HIDALGO EDUARDO HEBERTHY,170,20570,121,170,20570,Contratado,Cronograma
20-0313-00-1042877-0-E,2,5110000,34200,GUANTES DE LATEX,CAJA,280,,,PEREZ HIDALGO EDUARDO HEBERTHY,100,28000,280,100,28000,Contratado,Cronograma
20-1301-00-1038446-0-E,1,5019000,31120.0,ALIMENTACION POR EMERGENCIA PARA POLICIAS Y MILITARES,UNIDAD,34890,,,LJUBOMIR ALBERTO GOLAC SKOCILIC,14,488460,,,,Contratado,Cronograma
20-1740-00-1059139-1-1,1,5019000,31150,Arina de trigo (con embace de 1 kg).,QQ 50 KG,107,370,39590,VACA PIZARRO ERWIN,369,39483,107,369,39483,Contratado,Cronograma 0
20-1740-00-1059139-1-1,2,5019000,31150,Arroz de grano entero agranel,QQ 46 KG,155,370,57350,VACA PIZARRO ERWIN,369,57195,155,369,57195,Contratado,Cronograma 0
20-1740-00-1059139-1-1,3,5019000,31150,5.Fideo Surtido (con embace de 400 gramos),BOLSA 8 KG,445,80,35600,VACA PIZARRO ERWIN,79.5,35377.5,445,79.5,35377.5,Contratado,Cronograma 0
20-1740-00-1059139-1-1,4,5019000,31150,Aceite 0.900 ML,BOTE,3560,13,46280,VACA PIZARRO ERWIN,13,46280,3560,13,46280,Contratado,Cronograma 0
20-1740-00-1059139-1-1,5,5019000,31150,Sal (con embace de 1 kg),QQ 40 KG,91,60,5460,VACA PIZARRO ERWIN,59,5369,91,59,5369,Contratado,Cronograma 0
20-1740-00-1059139-1-1,6,5019000,31150,Frejol carioca,QQ 46 KG,117,490,57330,VACA PIZARRO ERWIN,488.5,57154.5,117,488.5,57154.5,Contratado,Cronograma 0
20-0903-00-1093932-1-1,1,4110000,43400,compra del equipo microscopio con camara para la atencion de pacientes covid-19 en laboratorio de microbiologia del instituto gastroenterologico boliviano japones,PIEZA,1,42000,42000,,,,1,42000,42000,Contratado,Cronograma 0
20-1263-00-1075089-1-1,1,7212000,42310,CONSTRUCCION CENTRO DE AISLAMIENTO COVID-19- C. SURIQUIÑA,GLOBAL,100,250130.75,250130.75,CONDORI MENDOZA MARCO ANTONIO,246475.23,246475.23,10,246475.23,246475.23,Contratado,Cronograma 0
20-1235-00-1079951-1-1,1,7210000,24110,MANTENIMIENTO Y REPARACION DE INMUEBLES,GBL,100,107997.73,107997.73,MAYTA MAMANI CRUZ,95268.79,95268.79,10,95268.79,95268.79,Contratado,Cronograma 0
20-1604-00-1047073-0-E,1,1510000,34100.0,DIESEL OIL,LITRO,55000,,,AQUINO ALVARADO IVAN ELIAS,3.72,204600,,,,Contratado,Cronograma
20-1430-00-1099125-1-1,1,4217000,39400,Collar cervical pediatrico,Unidad,1,360,360,,,,1,350,350,Contratado,
20-1430-00-1099125-1-1,2,4219000,39400,extintor mediano,Unidad,1,510,510,,,,1,500,500,Contratado,
20-1430-00-1099125-1-1,3,4217000,39400,Nebulizador,Unidad,2,510,1020,,,,2,500,1000,Contratado,
20-1430-00-1099125-1-1,4,4219000,39400,Cilindro de oxigeno 6m3 mas manometro y mascarilla,Unidad,1,3550,3550,,,,1,3500,3500,Contratado,
20-1430-00-1099125-1-1,5,4217000,39400,Tensiometro digital de muñeca,unidad,2,360,720,,,,2,350,700,Contratado,
20-1430-00-1099125-1-1,6,4217000,39400,Ambu pediatrico completo,Unidad,1,960,960,,,,1,950,950,Contratado,
20-1430-00-1099125-1-1,7,4219000,39400,"Monitor de signos vitales multiparametrico 12\""",Unidad,1,15600,15600,,,,1,15500,15500,Contratado,
20-1430-00-1099125-1-1,8,4219000,39400,Carro de emergencia,Unidad,1,11100,11100,,,,1,11000,11000,Contratado,
20-1430-00-1099125-1-1,9,4219000,39400,silla de ruedas,Unidad,1,3600,3600,,,,1,3500,3500,Contratado,
20-1430-00-1099125-1-1,10,4217000,39400,Oximetro de pulso,Unidad,3,360,1080,,,,3,350,1050,Contratado,
20-1430-00-1099125-1-1,11,4217000,39400,Ternometro ambiental,Unidad,2,1010,2020,,,,2,1000,2000,Contratado,
20-1430-00-1099125-1-1,12,4217000,39400,Ambu adulto completo,Unidad,2,960,1920,,,,2,950,1900,Contratado,
20-1430-00-1099125-1-1,13,4217000,39400,Doppler fetal,Unidad,1,1410,1410,,,,1,1400,1400,Contratado,
20-1430-00-1099125-1-1,14,4217000,39400,Equipo de sutura menor,Unidad,3,260,780,,,,3,250,750,Contratado,
20-1430-00-1099125-1-1,15,4217000,39400,Balanza madre-niño,Unidad,1,3050,3050,,,,1,3000,3000,Contratado,
20-1430-00-1099125-1-1,16,4217000,39400,Collar cervical adulto,Unidad,2,360,720,,,,2,350,700,Contratado,
20-1430-00-1099125-1-1,17,4217000,39400,Inmuovilizador de Columna (tabla espinal),Unidad,2,2510,5020,,,,2,2500,5000,Contratado,
20-1430-00-1099125-1-1,18,4217000,39400,Glucometro mas tiras reactivas,Unidad,3,860,2580,,,,3,850,2550,Contratado,
20-1430-00-1099125-1-1,19,4217000,39400,Tensiometro digital de brazo,Unidad,3,460,1380,,,,3,450,1350,Contratado,
20-1430-00-1099125-1-1,20,4217000,39400,Tensiometro manual,Unidad,3,450,1350,,,,3,400,1200,Contratado,
20-1430-00-1099125-1-1,21,4217000,39400,Estetoscopio Littmann,Unidad,2,910,1820,,,,2,900,1800,Contratado,
20-1430-00-1099125-1-1,22,4217000,39400,Ternometro digital de frente con infrarrojo,Unidad,3,410,1230,,,,3,400,1200,Contratado,
20-1606-00-1039649-0-E,1,4213000,39400,GAFAS,PIEZA,290,,,MOLINA LOPEZ CARLOS DAVID,46.96,13618.4,290,46.96,13618.4,Contratado,Cronograma
20-1606-00-1039649-0-E,2,4229000,39400,BARBIJOS,PIEZA,300,,,MOLINA LOPEZ CARLOS DAVID,34,10200,300,34,10200,Contratado,Cronograma
20-1606-00-1039649-0-E,3,4213000,39400,MAMELUCO,PEIZA,31,,,MOLINA LOPEZ CARLOS DAVID,120,3720,31,120,3720,Contratado,Cronograma
20-1606-00-1039649-0-E,4,4229000,39400,BARBIJOS,PIEZA,153,,,MOLINA LOPEZ CARLOS DAVID,43.8,6701.4,153,43.8,6701.4,Contratado,Cronograma
20-1606-00-1039649-0-E,5,4213000,39400,ANTIPARRAS DE BIOSEGURIDAD,PIEZA,14,,,MOLINA LOPEZ CARLOS DAVID,110,1540,14,110,1540,Contratado,Cronograma
20-0513-00-1085116-1-1,1,4229000,34200,TERMOMETRO INFRARROJO DE FRENTE,PZAS,1100,2800,3080,VILLARROEL SOLIZ JORGE CARMELO,1690,1859,1100,1690,1859,Contratado,Cronograma 0
20-0513-00-1085116-1-1,2,4229000,34200,PROTECTOR RESPIRATORIO KN95,PZAS,2016,100,20160,IMPORTADORA HONGBOL S.R.L.,45,9072,2016,45,9072,Contratado,Cronograma 0
20-0513-00-1085116-1-1,3,4229000,34200,"HIPOCLORITO DE SODIO 3,6 %",LLITRO,40000,65,2600,GODOY ROJAS NATALIO WILSON,65,2600,40000,65,2600,Contratado,Cronograma 0
20-0513-00-1085116-1-1,4,4229000,34200,GUANTES DESCARTABLES DE NITRILO,CAJA,8500,1100,9350,GODOY ROJAS NATALIO WILSON,1100,9350,8500,1100,9350,Contratado,Cronograma 0
20-0513-00-1085116-1-1,5,4229000,34200,ALCOHOL EN GEL,LITRO,50000,250,12500,GODOY ROJAS NATALIO WILSON,225,11250,50000,225,11250,Contratado,Cronograma 0
20-0513-00-1085116-1-1,6,4229000,34200,PRUEBAS RAPIDAS DE DETECCION DE IGG E IGM CONTRA COVID -19,KIT,20000,1350,27000,VILLARROEL SOLIZ JORGE CARMELO,440,8800,20000,440,8800,Contratado,Cronograma 0
20-0513-00-1085116-1-1,7,4229000,34200,ALCOHOL ETILICO,LITRO,20000,120,2400,GODOY ROJAS NATALIO WILSON,120,2400,20000,120,2400,Contratado,Cronograma 0
20-0513-00-1085116-1-1,8,4229000,34200,BARBIJOS DESECHABLES,PZAS,9000,14,12600,VILLARROEL SOLIZ JORGE CARMELO,4,3600,9000,4,3600,Contratado,Cronograma 0
20-0417-06-1074740-1-1,1,4217000,43400,VENTILADORES MECÁNICOS CON COMPRESOR,EQUIPO,2,390000,780000,MEDIQUIP S.R.L.,390000,780000,2,390000,780000,Contratado,Cronograma 0
20-1401-00-1050420-0-E,1,4713000,39100,"300 PZAS ESCOBA DE PAJA DE PRIMERA DE 50CM. DE ALTO Y 40CM DE ANCHO DOBLE CON SU PALO DE MADERA, 150 PZAS. RECOGERDOR DE BASURA DE LATA DE ALCOHOL CON MANGO DE MADERA (UNIDAD DE PAISAJISMO Y FORESTACI",PIEZA,1,,,IBAÑEZ GOMEZ DE HINOJOSA RUTH ALINA,20250,20250,1,20250,20250,Contratado,Cronograma
20-0417-09-1058563-1-1,1,4213000,34200,Barbijos Kn95,PZA,4517,25.9,116990.3,"PREMIUM BRANDS - IMPORTADORA, EXPORTADORA Y COMERCIALIZADORA  S.R.L.",5,22585,4517,5,22585,Contratado,Cronograma 1
20-1502-00-1087386-1-2,1,4110000,43400,?PREVENCION CONTROL Y ATENCION DEL CORONAVIRUS (ADQ. EQUIPO DE RAYOS X ESTACIONARIO CON SISTEMA DIGITAL)?,UNIDAD,100,1000000,1000000,ZEGARRUNDO VILLARROEL JOSE EDUARDO,994000,994000,10,994000,994000,Contratado,Cronograma 0
20-1327-00-1060083-1-2,1,4110000,43400,GASÓMETRO,EQUIPO,1,85000,85000,ASC S.R.L.,80000,80000,1,80000,80000,Contratado,Cronograma 0
20-1327-00-1060083-1-2,2,4110000,43400,CONSERVADORA DE 2 PUERTAS,EQUIPO,2,80000,160000,SUAREZ ARANIBAR GABRIELA,80000,160000,2,80000,160000,Contratado,Cronograma 0
20-1327-00-1060083-1-2,3,4110000,43400,TENSIÓMETRO DIGITAL,EQUIPO,20,550,11000,LOPEZ FLORES RONALD OCTAVIO,550,11000,20,550,11000,Contratado,Cronograma 0
20-1327-00-1060083-1-2,4,4110000,43400,ECÓGRAFO PORTÁTIL,EQUIPO,1,160000,160000,GEDESA LTDA,157600,157600,1,157600,157600,Contratado,Cronograma 0
20-1327-00-1060083-1-2,5,4110000,43400,CAMPANA DE FLUJO LAMINAR,EQUIPO,1,90000,90000,,,,,,,No se presentaron proponentes,Cronograma 0
20-1327-00-1060083-1-2,6,4110000,43400,KIT DE MICROPIPETAS,EQUIPO,1,16500,16500,,,,,,,No se presentaron proponentes,Cronograma 0
20-1327-00-1060083-1-2,7,4110000,43400,CONCENTRADOR DE OXIGENO,EQUIPO,5,9900,49500,GUZMAN QUIROGA KATTY ROXANA LILIA,8000,40000,5,8000,40000,Contratado,Cronograma 0
20-1327-00-1060083-1-2,8,4110000,43400,VIDEO LARINGOSCOPIO,EQUIPO,1,36000,36000,LOPEZ FLORES RONALD OCTAVIO,36000,36000,1,36000,36000,Contratado,Cronograma 0
20-1327-00-1060083-1-2,9,4110000,43400,BOMBA DE INFUSIÓN VOLUMÉTRICA,EQUIPO,4,12000,48000,,,,,,,No se presentaron proponentes,Cronograma 0
20-1327-00-1060083-1-2,10,4110000,43400,ANALIZADOR DE INMUNOLOGÍA AUTOMÁTICA,EQUIPO,1,170000,170000,VALDES MORALES ROBERTO EFRAIN,170000,170000,1,170000,170000,Contratado,Cronograma 0
20-1327-00-1060083-1-2,11,4110000,43400,CONSERVADORA DE 1 PUERTA,EQUIPO,2,40000,80000,SUAREZ ARANIBAR GABRIELA,40,80,200.1,40,80,Contratado,
20-1327-00-1060083-1-2,12,4110000,43400,BALANZA  DIGITAL CON TALLIMETRO,EQUIPO,3,4500,13500,LOPEZ FLORES RONALD OCTAVIO,4500,13500,3,4500,13500,Contratado,
20-1327-00-1060083-1-2,13,4110000,43400,MONITOR DESFIBRILADOR,EQUIPO,3,60000,180000,,,,,,,No se presentaron proponentes,
21-0203-00-1106918-1-1,1,5110000,34200,GEL SANITIZADOR PARA MANOS,FRASCO,1380,229,31602,,,,1380,200,27600,Contratado,Cronograma 0
20-1734-00-1049043-0-E,1,5016000,71630,COMPRA DE CANASTA FAMILIAR MONTEREÑA (AZUCAR) PARA AFRONTAR LA CONTINGECIA VIRAL CORONAVIRUS (COVID-19) No 001/202003,QUINTAL,522,,,INGENIO AZUCARERO GUABIRA SA,180,93960,522,180,93960,Contratado,Cronograma
21-0141-00-1114482-1-1,1,4111000,39400,ÍTEM 2: micropipetas multicanal,UNIDAD,200,7500,15000,IMPLELAB S.R.L,7300,14600,20,7300,14600,Contratado,Cronograma 0
21-0141-00-1114482-1-1,2,4111000,39400,ÍTEM 6: Materiales para PCR en tiempo real,CAJAS,900,91533,8237.97,IMPLELAB S.R.L,91500,8235,90,91500,8235,Contratado,Cronograma 0
21-0141-00-1114482-1-1,3,4111000,39400,ÍTEM 5: Tubos Eppendorf,BOLSAS,2000,22000,4400,,,,,,,No se presentaron proponentes,Cronograma 0
21-0141-00-1114482-1-1,4,1235000,34200,ÍTEM 11: Producto químico controlado,LITRO,250,90720,2268,,,,,,,No se presentaron proponentes,Cronograma 0
21-0141-00-1114482-1-1,5,1235000,34200,Ítem 18.  Medio para cultivo de microorganismos,UNIDAD,500,12000,60000,IMPLELAB S.R.L,12000,60000,50,12000,60000,Contratado,Cronograma 0
21-0141-00-1114482-1-1,6,1235000,34200,Ítem 17.  Proteinasa K,GRAMOS,500,4000,20000,,,,,,,No se presentaron proponentes,Cronograma 0
21-0141-00-1114482-1-1,7,1235000,34200,Ítem 19.  Sistema de purificación de proteínas,KITS,1000,4200,42000,IMPLELAB S.R.L,4200,42000,100,4200,42000,Contratado,Cronograma 0
21-0141-00-1114482-1-1,8,1235000,34200,ÍTEM 14: Enzimas,MG.,40000,1505,6020,,,,,,,No se presentaron proponentes,Cronograma 0
21-0141-00-1114482-1-1,9,1235000,34200,ÍTEM 10: Producto químico,LITRO,300,1500,4500,IMPLELAB S.R.L,1500,4500,30,1500,4500,Contratado,Cronograma 0
21-0141-00-1114482-1-1,10,1235000,34200,ÍTEM 12: Iniciadores,PRIMERS,4800,25000,12000,,,,,,,Las propuestas no cumplieron aspectos tecnicos/admini strativos,Cronograma 0
21-0141-00-1114482-1-1,11,1235000,34200,ÍTEM 13: Master Mix,REACCIO NES,1000,4550,45500,,,,,,,No se presentaron proponentes,Cronograma 0
21-0141-00-1114482-1-1,12,1235000,34200,ÍTEM 3: Kit de Extracción de ARN,KIT,200,17832.5,35665,,,,,,,Las propuestas no cumplieron aspectos tecnicos/admini strativos,Cronograma 0
21-0141-00-1114482-1-1,13,4111000,39400,ITEM 1: Set de micropipetas unicanal,SET,700,5838,40866,IMPLELAB S.R.L,5700,39900,70,5700,39900,Contratado,Cronograma 0
21-0141-00-1114482-1-1,14,4111000,39400,"ÍTEM 7: Cooler para tubos eppendorf de 0,2 a 0,5 mL",UNIDAD,200,1562,3124,IMPLELAB S.R.L,1562,3124,20,1562,3124,Contratado,Cronograma 0
21-0141-00-1114482-1-1,15,4111000,39400,ÍTEM 8: Tubos Falcon,UNIDAD,20000,500,1000,IMPLELAB S.R.L,310,62000,2000,310,62000,Contratado,Cronograma 0
21-0141-00-1114482-1-1,16,4111000,34200,ÍTEM 9: Genes sintéticos,UNIDAD,400,7000,28000,IMPLELAB S.R.L,7000,28000,4001,7000,28000,Contratado,
21-0141-00-1114482-1-1,17,1235000,34200,ÍTEM 15: Ítem 15.  Reactivos para extracción de ARN,Kg.,550,3963.64,21800.02,IMPLELAB S.R.L,3963,21796.5,55,3963,21796.5,Contratado,
21-0141-00-1114482-1-1,18,1235000,34200,Ítem 16.  dNTPs,VIALES,200,1500,3000,,,,,,,Las propuestas no cumplieron aspectos tecnicos/admini strativos,
21-0141-00-1114482-1-1,19,1235000,34200,Ítem 20.  Phenol red,GRAMOS,5000,5600,2800,IMPLELAB S.R.L,5000,2500,500,5000,2500,Contratado,
21-0141-00-1114482-1-1,20,4111000,39400,ÍTEM 4: Puntas para micropipetas,CAJAS,3000,1059,31770,IMPLELAB S.R.L,1059,31770,300,1059,31770,Contratado,
20-1301-00-1044652-0-E,1,4213000,33300.0,TRAJE DE PROTECCION CORPORAL MAMELUCO IMPERMEABLE CON CAPUCHA,PIEZA,10000,,,IMPORTACIONES VECOMAR S.R.L.,62,620000,,,,Contratado,Cronograma
21-0902-39-1185743-1-1,1,1214190,34200,Oxígeno o - Oxigeno,(Gas) m3,44000,9.350000000000001,411400,PRAXAIR BOLIVIA S.R.L.,9.34,410960,,,,Contratado,Cronograma 0
21-0046-31-1157258-1-1,1,5140153,34200,Midazolam - MIDAZOLAM 15MG,INYECTA BLE,2400,175,42000,,,,2400,170,40800,Contratado,Cronograma 0
20-0660-07-1084159-1-1,1,4713000,39100,ALCOHOL EN GEL,FRASCO,1560,320,49920,,,,1560,210,32760,Contratado,Cronograma 0
20-0905-00-1046872-0-E,1,4112000,34200,MASCARILLA FACIAL CON MARCO PLASTICO PVC DE 20MMX10MM CON VISOR DE ACETATO TRANSPARENTE PVC DE 0.30MM CON LIGA DE 20CM,PZAS.,2000,,,HILDA HUATHA MENACHO,18.5,37000,2000,18.5,37000,Contratado,Cronograma
20-1301-00-1046022-0-E,1,4214000,39400,CARPETAS PORTA HISTORIAS,PIEZA,150,,,VELIZ GUZMAN ISAIAS,110,16500,150,110,16500,Contratado,Cronograma
21-0046-00-1136938-1-1,1,4231260,34200,Cámaras de uso tópico de oxigenoterapia de herida tópica - RESPONSABLE GASES MEDICINALES HEAS,M3,11111,180,199998,PRAXAIR BOLIVIA S.R.L.,180,199998,11111,180,199998,Contratado,Cronograma 0
20-1601-00-1047352-0-E,1,5310000,33300.0,TRIGESIMA ADQUISICION DE MASCARILLAS PROTECTORAS DE BIOSEGURIDAD PARA LA ATENCION DE LA PANDEMIA DEL CORONA VIRUS,UNIDAD,1,,,ESTRADA PALAZUELOS CARLA ANGELICA,50000,50000,,,,Contratado,Cronograma
20-0905-00-1044996-0-E,1,4217000,34200.0,ADQUISICION DE PRODUCTOS QUIMICOS Y FARMACEUTICO ( BARBIJOS DERCARTABLES CON LIGA TRIPLE CAPA),CAJA,600,,,ROSSETTI BOLIVIA S.R.L.,81,48600,,,,Contratado,Cronograma
20-0417-06-1079064-1-1,1,4110000,34200,ESTUFA DE ESTERILIZACION,EQUIPO,1,22000,22000,,,,1,22000,22000,Contratado,Cronograma 0
20-0020-10-1039227-0-E,1,4213000,39400,MASCARA PROTECTORA DE BIOSEGURIDAD,UNIDAD,20,,,MERCADO  ALLYSSON MELANNY,320,6400,20,320,6400,Contratado,Cronograma
20-0020-10-1039227-0-E,2,4713000,34500,BOLSAS ROJAS,PAQUET E,5,,,MERCADO  ALLYSSON MELANNY,60,300,5,60,300,Contratado,Cronograma
20-0020-10-1039227-0-E,3,4712000,33300,LENTES DE SEGURIDAD,UNIDAD,20,,,MERCADO  ALLYSSON MELANNY,90,1800,20,90,1800,Contratado,Cronograma
20-0020-10-1039227-0-E,4,4713000,33300,GUANTES DE GOMA (PARES),UNIDAD,24,,,MERCADO  ALLYSSON MELANNY,8.5,204,24,8.5,204,Contratado,Cronograma
20-0020-10-1039227-0-E,5,4713000,39100,TRAPOS PLOMOS,UNIDAD,20,,,MERCADO  ALLYSSON MELANNY,5,100,20,5,100,Contratado,Cronograma
20-0020-10-1039227-0-E,6,4213000,39400,TRAJE DE PROTECCIÓN DE BIOSEGURIDAD,UNIDAD,20,,,MERCADO  ALLYSSON MELANNY,110,2200,20,110,2200,Contratado,Cronograma
20-0020-10-1039227-0-E,7,4712000,33300,GUANTES DESECHABLES,CAJA,50,,,MERCADO  ALLYSSON MELANNY,53.5,2675,50,53.5,2675,Contratado,Cronograma
20-0020-10-1039227-0-E,8,4713000,39100,DETERGENTE LIQUIDO P/VAJILLA,UNIDAD,3,,,MERCADO  ALLYSSON MELANNY,19,57,3,19,57,Contratado,Cronograma
20-0020-10-1039227-0-E,9,4713000,34500,PAQUETES DE BOLSAS NEGRAS DE 50 UU.,PAQUET E,5,,,MERCADO  ALLYSSON MELANNY,40,200,5,40,200,Contratado,Cronograma
20-0020-10-1039227-0-E,10,4713000,39100,HARAGAN,UNIDAD,4,,,MERCADO  ALLYSSON MELANNY,15,60,4,15,60,Contratado,Cronograma
20-0020-10-1039227-0-E,11,4713000,39100,ESPONJAS  P/VAJILLA,UNIDAD,20,,,MERCADO  ALLYSSON MELANNY,2,40,20,2,40,Contratado,Cronograma
20-0020-10-1039227-0-E,12,4713000,39100,ESCOBAS,UNIDAD,4,,,MERCADO  ALLYSSON MELANNY,20,80,4,20,80,Contratado,Cronograma
20-0020-10-1039227-0-E,13,4713000,39100,CEPILLO DE LIMPIAR INODORO,UNIDAD,3,,,MERCADO  ALLYSSON MELANNY,12,36,3,12,36,Contratado,Cronograma
20-0020-10-1039227-0-E,14,4713000,39100,PAPEL HIGIÉNICO DOBLE HOJA,PAQUET E,10,,,MERCADO  ALLYSSON MELANNY,25,250,10,25,250,Contratado,Cronograma
20-0020-10-1039227-0-E,15,4713000,39100,ALCOHOL EN GEL 360 ML-,UNIDAD,50,,,MERCADO  ALLYSSON MELANNY,27,1350,50,27,1350,Contratado,Cronograma
20-0020-10-1039227-0-E,16,4713000,39100,ALCOHOL EN GEL DE LITRO,UNIDAD,50,,,MERCADO  ALLYSSON MELANNY,58,2900,50,58,2900,Contratado,Cronograma
20-0020-10-1039227-0-E,17,4713000,39100,JABON LIQUIDO 360 ML.,UNIDAD,50,,,MERCADO  ALLYSSON MELANNY,21,1050,50,21,1050,Contratado,Cronograma
20-0020-10-1039227-0-E,18,4713000,39100,AMBIENTADORES LISOFORM DE 415 GR.,PIEZA,38,,,MERCADO  ALLYSSON MELANNY,38.8,1474.4,38,38.8,1474.4,Contratado,Cronograma
20-1734-00-1047056-0-E,1,4112000,34200,5TA. ADQUISICIÃ?N DE MEDIOS DE TRANSPORTE VIRAL PARA EL DIAGNOSTICO DE PACIENTES SOSPECHOSOS DE COVID-19 DEL MUNICIPIO DE MONNTERO,KIT,2000,,,CENTRO NACIONAL DE ENFERMEDADES TROPICALES CENETROP,50,100000,2000,50,100000,Contratado,Cronograma
20-1330-00-1099486-1-1,1,4110000,43400,MUEBLE   PARA COMPUTADORA CON SOPRTE DE IMPRESORA,pza,2,400,800,,,,2,400,800,Contratado,
20-1330-00-1099486-1-1,2,4110000,43400,Tubos conicos para orina,pza,1,250,250,,,,1,250,250,Contratado,
20-1330-00-1099486-1-1,3,4110000,43400,ANALIZADOR SEMIAUTOMÁTICO DE QUÍMICA (STAR FAX 4500),pza,1,37000,37000,,,,1,37000,37000,Contratado,
20-1330-00-1099486-1-1,4,4110000,43400,Tubos de ensayo de 5 ml para química,pza,1,300,300,,,,1,300,300,Contratado,
20-1330-00-1099486-1-1,5,4110000,43400,Contador de células  de 4 cifras,pza,1,1860,1860,,,,1,1860,1860,Contratado,
20-1330-00-1099486-1-1,6,4110000,43400,Termómetro digital para refrigerador,pza,3,340,1020,,,,3,340,1020,Contratado,
20-1330-00-1099486-1-1,7,4220000,25500,LETRERO (AQUÍ SE VACUNA GRATIS),pza,19,50,950,,,,19,50,950,Contratado,
20-1330-00-1099486-1-1,8,4110000,43400,SILLA GIRATORIA,pza,5,300,1500,,,,5,300,1500,Contratado,
20-1330-00-1099486-1-1,9,4110000,43400,IMPRESORA,pza,12,1700,20400,,,,12,1700,20400,Contratado,
20-1330-00-1099486-1-1,10,4110000,43400,COMPUTADORA,pza,7,5600,39200,,,,7,5600,39200,Contratado,
20-1330-00-1099486-1-1,11,4110000,43400,Set de 8 gradillas para tubos conicos,pza,1,100,100,,,,1,100,100,Contratado,
20-1330-00-1099486-1-1,12,4110000,43400,ROTADOR DE RANGO GRADUABLE,pza,1,3500,3500,,,,1,3500,3500,Contratado,
20-1330-00-1099486-1-1,13,4110000,43400,ESTABILIZADOR PARA EQUIPOS LABORATORIO,pza,1,1200,1200,,,,1,1200,1200,Contratado,
20-1330-00-1099486-1-1,14,4110000,43400,"Porta tips para tips pequeño de 0,1-10ul",pza,1,180,180,,,,1,180,180,Contratado,
